orbit	term_id	term_label	pValue	fdr	fold_enrichment	expected	number_in_list	number_in_reference	plus_minus
0	GO:0005737	cytoplasm	1.7209787212088451e-13	1.6624654446877444e-10	1.3273573966021828	89.65181518151816	119	4490	+
0	GO:0005622	intracellular anatomical structure	1.773920276949483e-07	8.568034937666003e-05	1.1433962264150943	105.82508250825083	121	5300	+
0	GO:0032991	protein-containing complex	8.305088392081307e-07	0.0002674238462250181	0.4129025017835528	41.17194719471947	17	2062	-
0	GO:0070211	Snt2C complex	7.768027101585306e-06	0.0018759785450328515	50.082644628099175	0.0599009900990099	3	3	+
0	GO:0005758	mitochondrial intermembrane space	1.5244724720035612e-05	0.0029452808159108803	5.3279409178828905	1.8768976897689769	10	94	+
0	GO:0005739	mitochondrion	2.4468159701966702e-05	0.0033766060388714047	1.8287438702376464	24.060231023102308	44	1205	+
0	GO:0031970	organelle envelope lumen	2.4151471566865556e-05	0.0038883869222653545	5.0588529927372905	1.9767326732673267	10	99	+
0	GO:0005829	cytosol	4.1373772015434116e-05	0.00499588297086367	1.8835324402081657	20.705775577557755	39	1037	+
0	GO:0110165	cellular anatomical structure	6.08254140897371e-05	0.006528594445631782	1.0866057019903175	111.3559405940594	121	5577	+
0	GO:0071986	Ragulator complex	0.00014865522678278732	0.014360094907217255	25.041322314049587	0.1198019801980198	3	6	+
0	GO:1990131	Gtr1-Gtr2 GTPase complex	0.000395451329257162	0.034727816732947135	50.08264462809917	0.03993399339933994	2	2	+
1	GO:0005737	cytoplasm	1.7209787212088451e-13	1.6624654446877444e-10	1.3273573966021828	89.65181518151816	119	4490	+
1	GO:0005622	intracellular anatomical structure	1.773920276949483e-07	8.568034937666003e-05	1.1433962264150943	105.82508250825083	121	5300	+
1	GO:0032991	protein-containing complex	8.305088392081307e-07	0.0002674238462250181	0.4129025017835528	41.17194719471947	17	2062	-
1	GO:0070211	Snt2C complex	7.768027101585306e-06	0.0018759785450328515	50.082644628099175	0.0599009900990099	3	3	+
1	GO:0005758	mitochondrial intermembrane space	1.5244724720035612e-05	0.0029452808159108803	5.3279409178828905	1.8768976897689769	10	94	+
1	GO:0005739	mitochondrion	2.4468159701966702e-05	0.0033766060388714047	1.8287438702376464	24.060231023102308	44	1205	+
1	GO:0031970	organelle envelope lumen	2.4151471566865556e-05	0.0038883869222653545	5.0588529927372905	1.9767326732673267	10	99	+
1	GO:0005829	cytosol	4.1373772015434116e-05	0.00499588297086367	1.8835324402081657	20.705775577557755	39	1037	+
1	GO:0110165	cellular anatomical structure	6.08254140897371e-05	0.006528594445631782	1.0866057019903175	111.3559405940594	121	5577	+
1	GO:0071986	Ragulator complex	0.00014865522678278732	0.014360094907217255	25.041322314049587	0.1198019801980198	3	6	+
1	GO:1990131	Gtr1-Gtr2 GTPase complex	0.000395451329257162	0.034727816732947135	50.08264462809917	0.03993399339933994	2	2	+
2	GO:0005737	cytoplasm	7.692298548101954e-13	7.430760397466488e-10	1.32659471189538	86.6881188118812	115	4490	+
2	GO:0005622	intracellular anatomical structure	2.5848070632172624e-07	0.00012484618115339376	1.1433962264150943	102.32673267326733	117	5300	+
2	GO:0032991	protein-containing complex	8.820360931700879e-07	0.0002840156220007683	0.40190007212315654	39.81089108910891	16	2062	-
2	GO:0070211	Snt2C complex	7.016795923085951e-06	0.0016945562154252571	51.794871794871796	0.057920792079207924	3	3	+
2	GO:0005758	mitochondrial intermembrane space	1.1309163011446118e-05	0.00218493029381139	5.510092744135298	1.8148514851485147	10	94	+
2	GO:0031970	organelle envelope lumen	1.7970503838164765e-05	0.002479929529666737	5.2318052318052315	1.9113861386138615	10	99	+
2	GO:0005829	cytosol	1.664705186378112e-05	0.0026801753500687604	1.947926711668274	20.02128712871287	39	1037	+
2	GO:0005739	mitochondrion	5.189249812807638e-05	0.006266019148965223	1.8052984360038302	23.264851485148515	42	1205	+
2	GO:0110165	cellular anatomical structure	9.23353941445501e-05	0.009910665638181711	1.0866057019903173	107.67475247524753	117	5577	+
2	GO:0071986	Ragulator complex	0.00013448127147916244	0.01299089082488709	25.897435897435898	0.11584158415841585	3	6	+
2	GO:1990131	Gtr1-Gtr2 GTPase complex	0.00036963260610965563	0.03246046340926612	51.794871794871796	0.03861386138613861	2	2	+
3	GO:0005737	cytoplasm	2.879075122625067e-13	2.7811865684558147e-10	1.3271714922048996	88.91089108910892	118	4490	+
3	GO:0005622	intracellular anatomical structure	1.669911209283567e-07	8.065671140839628e-05	1.1433962264150943	104.95049504950495	120	5300	+
3	GO:0032991	protein-containing complex	1.2311127000708798e-06	0.0003964182894228233	0.4163433559650825	40.83168316831683	17	2062	-
3	GO:0070211	Snt2C complex	7.5754313883342e-06	0.0018294666802827091	50.5	0.0594059405940594	3	3	+
3	GO:0005739	mitochondrion	1.4511103631987576e-05	0.0023362876847499996	1.8439834024896267	23.86138613861386	44	1205	+
3	GO:0005758	mitochondrial intermembrane space	1.416421318575481e-05	0.002736525987487829	5.372340425531915	1.8613861386138613	10	94	+
3	GO:0031970	organelle envelope lumen	2.2456539149615483e-05	0.0030990024026469366	5.101010101010101	1.9603960396039604	10	99	+
3	GO:0005829	cytosol	3.733081103768672e-05	0.004507695432800671	1.899228543876567	20.534653465346533	39	1037	+
3	GO:0110165	cellular anatomical structure	9.966419053662024e-05	0.010697289784263906	1.0866057019903173	110.43564356435644	120	5577	+
3	GO:0071986	Ragulator complex	0.0001450241152224609	0.014009329530489726	25.25	0.1188118811881188	3	6	+
3	GO:1990131	Gtr1-Gtr2 GTPase complex	0.0003889149436468619	0.034153803232988056	50.5	0.039603960396039604	2	2	+
5	GO:0070211	Snt2C complex	1.2921985495503444e-06	0.0006241318994328164	90.44776119402985	0.03316831683168317	3	3	+
5	GO:0005737	cytoplasm	7.866793498701151e-07	0.0007599322519745311	1.309377389223149	49.64191419141915	65	4490	+
5	GO:0071986	Ragulator complex	2.523465150611267e-05	0.00812555778496828	45.223880597014926	0.06633663366336634	3	6	+
5	GO:1990131	Gtr1-Gtr2 GTPase complex	0.00012043290481912405	0.029084546513818456	90.44776119402985	0.022112211221122113	2	2	+
5	GO:0005622	intracellular anatomical structure	0.00024977556498650207	0.040213865962826834	1.1433962264150943	58.5973597359736	67	5300	+
5	GO:0005829	cytosol	0.000216752485858569	0.04187658026787553	2.0932943767181453	11.465181518151814	24	1037	+
6	GO:0005737	cytoplasm	1.278467172921456e-09	1.2349992890421264e-06	1.3196733481811433	66.68316831683168	88	4490	+
6	GO:0070211	Snt2C complex	3.1689277863069512e-06	0.0010203947471908383	67.33333333333334	0.04455445544554455	3	3	+
6	GO:0005829	cytosol	2.797253421597712e-06	0.0013510734026316949	2.207650273224044	15.400990099009901	34	1037	+
6	GO:0005758	mitochondrial intermembrane space	8.872991298422887e-06	0.0017142619188553019	6.446808510638299	1.396039603960396	9	94	+
6	GO:0005622	intracellular anatomical structure	7.767947528427538e-06	0.0018759593281152504	1.1433962264150943	78.71287128712872	90	5300	+
6	GO:0031970	organelle envelope lumen	1.3589812533621998e-05	0.002187959817913142	6.121212121212121	1.4702970297029703	9	99	+
6	GO:0071986	Ragulator complex	6.135346775114327e-05	0.008466778549657772	33.66666666666667	0.0891089108910891	3	6	+
6	GO:1990131	Gtr1-Gtr2 GTPase complex	0.0002181518696550745	0.026341838260850244	67.33333333333334	0.0297029702970297	2	2	+
6	GO:0032991	protein-containing complex	0.00029364751308954407	0.0315181664049444	0.489815712900097	30.62376237623762	15	2062	-
26	GO:0005737	cytoplasm	8.194451798384029e-09	7.915840437238972e-06	1.317143853811683	61.496699669967	81	4490	+
26	GO:0070211	Snt2C complex	2.478415508442112e-06	0.00119707469057754	73.01204819277108	0.04108910891089109	3	3	+
26	GO:0005622	intracellular anatomical structure	2.9900431431914203e-05	0.00722095419080728	1.1433962264150943	72.5907590759076	83	5300	+
26	GO:0005829	cytosol	2.4755630947892568e-05	0.007971313165221407	2.1122096873511405	14.203135313531353	30	1037	+
26	GO:0071986	Ragulator complex	4.811057258380144e-05	0.009294962623190439	36.50602409638554	0.08217821782178218	3	6	+
26	GO:1990131	Gtr1-Gtr2 GTPase complex	0.000185361001853578	0.02984312129842606	73.01204819277108	0.027392739273927394	2	2	+
26	GO:0005758	mitochondrial intermembrane space	0.0002743930343471935	0.0378662387399127	5.437067418610613	1.2874587458745874	7	94	+
26	GO:0031970	organelle envelope lumen	0.00037772544390069857	0.04561034735100935	5.162468054034319	1.355940594059406	7	99	+
27	GO:0005737	cytoplasm	2.879075122625067e-13	2.7811865684558147e-10	1.3271714922048996	88.91089108910892	118	4490	+
27	GO:0005622	intracellular anatomical structure	1.669911209283567e-07	8.065671140839628e-05	1.1433962264150943	104.95049504950495	120	5300	+
27	GO:0032991	protein-containing complex	2.731748275131333e-07	8.796229445922893e-05	0.39185257032007764	40.83168316831683	16	2062	-
27	GO:0070211	Snt2C complex	7.5754313883342e-06	0.0018294666802827091	50.5	0.0594059405940594	3	3	+
27	GO:0005739	mitochondrion	1.4511103631987576e-05	0.0023362876847499996	1.8439834024896267	23.86138613861386	44	1205	+
