orbit	term_id	term_label	pValue	fdr	fold_enrichment	expected	number_in_list	number_in_reference	plus_minus
1	GO:0016209	antioxidant activity	1.8514838316488119e-13	6.804203081309384e-10	112.51439069197795	0.06221426394391954	7	71	+
1	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	7.022485360429038e-12	1.2903816849788357e-08	122.27329192546583	0.04907040536421823	6	56	+
1	GO:0016491	oxidoreductase activity	1.9068222509258613e-11	2.3358572573841803e-08	15.691739130434783	0.7010057909174032	11	800	+
1	GO:0004392	heme oxygenase (decyclizing) activity	5.876663160292453e-10	5.399184278518691e-07	1141.2173913043478	0.002628771715940262	3	3	+
1	GO:0004601	peroxidase activity	7.418321695837028e-10	5.452466446440215e-07	111.8840579710145	0.044689119170984455	5	51	+
1	GO:0020037	heme binding	2.012512684357641e-07	0.00012326640191690551	37.05251270468661	0.13494361475160013	5	154	+
1	GO:0046906	tetrapyrrole binding	2.510568079687222e-07	0.00013180482418357915	35.44153389143937	0.1410774154221274	5	161	+
1	GO:0140825	lactoperoxidase activity	2.202237543073009e-06	0.0010116528713491634	760.8115942028985	0.002628771715940262	2	3	+
1	GO:0140824	thioredoxin-dependent peroxiredoxin activity	7.33296297529388e-06	0.002694863893420501	456.48695652173916	0.00438128619323377	2	5	+
1	GO:0008379	thioredoxin peroxidase activity	7.33296297529388e-06	0.0029942932149116678	456.48695652173916	0.00438128619323377	2	5	+
1	GO:0051920	peroxiredoxin activity	1.5382800481189258e-05	0.005139253797124593	326.0621118012422	0.006133800670527279	2	7	+
1	GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	2.148853156963257e-05	0.005640739537028551	55.22019635343619	0.05432794879609875	3	62	+
1	GO:0004784	superoxide dismutase activity	2.049946218238061e-05	0.005795040270788364	285.30434782608694	0.007010057909174032	2	8	+
1	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	2.049946218238061e-05	0.0062779602933540615	285.30434782608694	0.007010057909174032	2	8	+
78	GO:0004392	heme oxygenase (decyclizing) activity	3.215407454577535e-10	1.1816622395572441e-06	1381.4736842105262	0.002171594026211521	3	3	+
78	GO:0016491	oxidoreductase activity	4.0352533552674675e-08	7.414778040303971e-05	13.814736842105264	0.5790917403230722	8	800	+
78	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	7.030507433656601e-08	8.612371606229336e-05	98.6766917293233	0.04053642182261506	4	56	+
78	GO:0016209	antioxidant activity	1.8471370540229386e-07	0.00016970571683835747	77.8295033358043	0.05139439195367266	4	71	+
78	GO:0140825	lactoperoxidase activity	1.4886201666012593e-06	0.0010941358224519256	920.9824561403508	0.002171594026211521	2	3	+
78	GO:0140824	thioredoxin-dependent peroxiredoxin activity	4.957782951830298e-06	0.002024428038664038	552.5894736842106	0.0036193233770192013	2	5	+
78	GO:0008379	thioredoxin peroxidase activity	4.957782951830298e-06	0.002277481543497043	552.5894736842106	0.0036193233770192013	2	5	+
78	GO:0004601	peroxidase activity	6.550695183605274e-06	0.002407380479974938	81.26315789473685	0.036917098445595854	3	51	+
78	GO:0020037	heme binding	4.123910199510279e-06	0.002525894997200046	35.882433356117566	0.1114751600121914	4	154	+
78	GO:0046906	tetrapyrrole binding	4.91907622634348e-06	0.002582515018830327	34.3223275580255	0.11654221274001829	4	161	+
78	GO:0051920	peroxiredoxin activity	1.0402355457307812e-05	0.003475332391418746	394.7067669172932	0.005067052727826883	2	7	+
78	GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	1.1836931354629064e-05	0.003625060227355151	66.84550084889644	0.0448796098750381	3	62	+
